ID	Species	MLST	Locus_1	Locus_2	Locus_3	Locus_4	Locus_5	Locus_6	Locus_7	
SRR3168973.fa	lmonocytogenes	38	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168974.fa	lmonocytogenes	38	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168975.fa	lmonocytogenes	38	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168976.fa	lmonocytogenes	38	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(2)	lhkA(1)	
SRR3168977.fa	lmonocytogenes	38	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3168978.fa	lmonocytogenes	38	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR3168980.fa	lmonocytogenes	38	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3168982.fa	lmonocytogenes	38	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168983.fa	lmonocytogenes	38	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3168984.fa	lmonocytogenes	38	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168985.fa	lmonocytogenes	38	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3168986.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3168987.fa	lmonocytogenes	37	abcZ(7)	bglA(15)	cat(15)	dapE(8)	dat(11)	ldh(14)	lhkA(9)	
SRR3168988.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169071.fa	lmonocytogenes	37	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR3169072.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169073.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169074.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3169075.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3169076.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169077.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169078.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3169079.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169080.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169081.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169082.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169083.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169084.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3169085.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3169086.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3169087.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169088.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169090.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169091.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3169092.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3170711.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3171611.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3171612.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3171613.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(135)	dapE(38)	dat(3)	ldh(1)	lhkA(2)	
SRR3171712.fa	lmonocytogenes	37	abcZ(1)	bglA(2)	cat(9)	dapE(1)	dat(2)	ldh(5)	lhkA(3)	
SRR3171756.fa	lmonocytogenes	37	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR3171854.fa	lmonocytogenes	37	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR3171855.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3171856.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3173294.fa	lmonocytogenes	37	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR3173360.fa	lmonocytogenes	37	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR3173361.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3173362.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3173363.fa	lmonocytogenes	37	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(1)	ldh(8)	lhkA(1)	
SRR3173364.fa	lmonocytogenes	37	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(1)	ldh(8)	lhkA(1)	
SRR3173365.fa	lmonocytogenes	37	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(1)	ldh(8)	lhkA(1)	
SRR3173366.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173367.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173368.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173369.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173370.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173371.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173373.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3173374.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3173375.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173377.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173378.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173379.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173393.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173394.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173520.fa	lmonocytogenes	37	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
SRR3173521.fa	lmonocytogenes	37	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
SRR3173566.fa	lmonocytogenes	37	abcZ(12)	bglA(12)	cat(12)	dapE(61)	dat(3)	ldh(1)	lhkA(4)	
SRR3173567.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173568.fa	lmonocytogenes	37	abcZ(8)	bglA(6)	cat(13)	dapE(6)	dat(5)	ldh(2)	lhkA(1)	
SRR3173569.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173570.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173571.fa	senterica	37	aroC(12)	dnaN(2)	hemD(15)	hisD(14)	purE(11)	sucA(14)	thrA(16)	
SRR3173572.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173573.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173574.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173575.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173576.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173577.fa	lmonocytogenes	37	abcZ(11)	bglA(9)	cat(12)	dapE(3)	dat(3)	ldh(1)	lhkA(4)	
SRR3173578.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173579.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3173580.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173667.fa	lmonocytogenes	37	abcZ(12)	bglA(12)	cat(12)	dapE(61)	dat(3)	ldh(1)	lhkA(4)	
SRR3173668.fa	lmonocytogenes	37	abcZ(12)	bglA(12)	cat(12)	dapE(61)	dat(3)	ldh(1)	lhkA(4)	
SRR3173669.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173670.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173671.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173672.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173673.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173674.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173675.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(127)	lhkA(7)	
SRR3173676.fa	lmonocytogenes	37	abcZ(5)	bglA(8,142)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR3173677.fa	lmonocytogenes	37	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(9)	ldh(8)	lhkA(1)	
SRR3173678.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3173679.fa	lmonocytogenes	37	abcZ(9)	bglA(10)	cat(15)	dapE(149)	dat(8)	ldh(26)	lhkA(1)	
SRR3173680.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173681.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173682.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3173706.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173707.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173708.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173709.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173710.fa	lmonocytogenes	37	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR3173711.fa	lmonocytogenes	37	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR3173712.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173713.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173714.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173715.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173716.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3173717.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3175174.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3175175.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175176.fa	lmonocytogenes	37	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR3175177.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175178.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175179.fa	lmonocytogenes	37	abcZ(8)	bglA(6)	cat(13)	dapE(6)	dat(5)	ldh(2)	lhkA(1)	
SRR3175180.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175181.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175182.fa	lmonocytogenes	37	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR3175183.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3175184.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3175185.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(15)	dapE(18)	dat(12)	ldh(6)	lhkA(1)	
SRR3175186.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3175187.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3175311.fa	lmonocytogenes	37	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR3175471.fa	lmonocytogenes	37	abcZ(5)	bglA(10)	cat(8)	dapE(116)	dat(1)	ldh(3)	lhkA(1)	
SRR3175579.fa	lmonocytogenes	37	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR3176152.fa	lmonocytogenes	37	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR3176154.fa	lmonocytogenes	37	abcZ(1)	bglA(2)	cat(9)	dapE(1)	dat(2)	ldh(5)	lhkA(3)	
SRR3176155.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3176156.fa	lmonocytogenes	37	abcZ(27)	bglA(54)	cat(64)	dapE(74)	dat(22)	ldh(157)	lhkA(55)	
SRR3176163.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3176164.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3176165.fa	lmonocytogenes	37	abcZ(12)	bglA(1)	cat(4)	dapE(14)	dat(3)	ldh(39)	lhkA(4)	
SRR3176166.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3176167.fa	lmonocytogenes	37	abcZ(12)	bglA(1)	cat(4)	dapE(14)	dat(3)	ldh(39)	lhkA(4)	
SRR3178062.fa	lmonocytogenes	37	abcZ(312)	bglA(65)	cat(29)	dapE(~114)	dat(61)	ldh(228)	lhkA(72)	
SRR3178063.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3178064.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3178072.fa	lmonocytogenes	37	abcZ(7)	bglA(48)	cat(59)	dapE(68)	dat(38)	ldh(2)	lhkA(1)	
SRR3180510.fa	lmonocytogenes	37	abcZ(7)	bglA(52)	cat(8)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3181801.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3181828.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
SRR3181829.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3181830.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3181831.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3181832.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(294)	lhkA(7)	
SRR3181833.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3181834.fa	lmonocytogenes	37	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3181835.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3181836.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3181837.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3181838.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3181839.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(9)	dapE(1)	dat(3)	ldh(5)	lhkA(5)	
SRR3181840.fa	lmonocytogenes	37	abcZ(11)	bglA(3)	cat(12)	dapE(38)	dat(3)	ldh(94)	lhkA(2)	
SRR3181841.fa	lmonocytogenes	37	abcZ(11)	bglA(3)	cat(12)	dapE(38)	dat(3)	ldh(94)	lhkA(2)	
SRR3181842.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3181843.fa	lmonocytogenes	37	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR3182714.fa	lmonocytogenes	37	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(244)	
SRR3182721.fa	lmonocytogenes	37	abcZ(11)	bglA(1)	cat(36)	dapE(2)	dat(3)	ldh(1)	lhkA(7)	
SRR3182723.fa	lmonocytogenes	37	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
SRR3182724.fa	lmonocytogenes	37	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR3182726.fa	lmonocytogenes	37	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR3184170.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR3184172.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184173.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184174.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3184175.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3184176.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3184177.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184178.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184179.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184180.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184181.fa	lmonocytogenes	37	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR3184182.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3184520.fa	lmonocytogenes	37	abcZ(6)	bglA(10)	cat(15)	dapE(7)	dat(12)	ldh(7)	lhkA(1)	
SRR3184521.fa	lmonocytogenes	37	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR3185636.fa	lmonocytogenes	37	abcZ(9)	bglA(10)	cat(15)	dapE(149)	dat(8)	ldh(26)	lhkA(1)	
SRR3185639.fa	lmonocytogenes	37	abcZ(11)	bglA(3)	cat(12)	dapE(38)	dat(3)	ldh(94)	lhkA(2)	
SRR3185990.fa	senterica	37	aroC(20)	dnaN(4)	hemD(23)	hisD(14)	purE(16)	sucA(19)	thrA(140)	
SRR3191373.fa	lmonocytogenes	37	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR3191374.fa	lmonocytogenes	37	abcZ(7)	bglA(52)	cat(8)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR3191375.fa	lmonocytogenes	37	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
SRR3191417.fa	lmonocytogenes	37	abcZ(11)	bglA(1)	cat(12)	dapE(16)	dat(3)	ldh(1)	lhkA(7)	
SRR3191418.fa	lmonocytogenes	37	abcZ(1)	bglA(1)	cat(9)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3191419.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(4)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3191420.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3191421.fa	lmonocytogenes	37	abcZ(1)	bglA(51)	cat(11)	dapE(13)	dat(2)	ldh(5)	lhkA(5)	
SRR3191422.fa	lmonocytogenes	37	abcZ(7)	bglA(6)	cat(17)	dapE(6)	dat(5)	ldh(2)	lhkA(1)	
SRR3191423.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3191424.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(4)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR3191425.fa	lmonocytogenes	37	abcZ(11)	bglA(3)	cat(12)	dapE(38)	dat(3)	ldh(94)	lhkA(2)	
SRR3191426.fa	lmonocytogenes	37	abcZ(1)	bglA(9)	cat(1)	dapE(3)	dat(7)	ldh(5)	lhkA(3)	
SRR3191427.fa	lmonocytogenes	37	abcZ(131)	bglA(141)	cat(171)	dapE(204)	dat(134)	ldh(339)	lhkA(27)	
SRR3191428.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR3191429.fa	lmonocytogenes	37	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
