,0
11651,SRR1509627
11652,ERR1230415
11653,ERR1276189
11654,SRR3391847
11655,SRR5631697
11656,SRR4052295
11657,SRR1623020
11658,SRR1814398
11659,SRR6959050
11660,SRR5764900
11661,SRR6704025
11662,ERR1433015
11663,SRR3109043
11664,SRR3113300
11665,SRR6956664
11666,SRR2915353
11667,ERR1304219
11668,SRR3452339
11669,SRR5341746
11670,SRR2636967
11671,SRR5381876
11672,ERR2520657
11673,SRR5632034
11674,SRR1520054
11675,SRR3057341
11676,SRR2650254
11677,ERR2523765
11678,SRR5649977
11679,SRR5764940
11680,SRR1269998
11681,ERR1738762
11682,SRR3474636
11683,SRR5501200
11684,SRR5091627
11685,SRR6324857
11686,SRR3944718
11687,SRR1917074
11688,SRR6344641
11689,SRR5057182
11690,SRR3993244
11691,SRR2040651
11692,SRR1422667
11693,SRR1656974
11694,SRR5275162
11695,SRR3122782
11696,SRR5342839
11697,SRR2156605
11698,SRR7518015
11699,SRR1770498
11700,SRR3438158
11701,SRR2916710
11702,SRR6321746
11703,SRR1619219
11704,SRR4052218
11705,SRR5489097
11706,SRR1639999
11707,SRR1745483
11708,SRR1745464
11709,SRR1605027
11710,SRR7496992
11711,ERR1599753
11712,SRR4733512
11713,ERR2520606
11714,SRR1752838
11715,ERR2512046
11716,SRR1955837
11717,SRR5711999
11718,ERR1230364
11719,SRR3137004
11720,SRR3663623
11721,SRR3110526
11722,ERR2309466
11723,SRR6957938
11724,SRR2912320
11725,SRR5526142
11726,SRR1270029
11727,SRR1805529
11728,SRR5728416
11729,SRR1027701
11730,ERR2309468
11731,SRR3930197
11732,SRR6786640
11733,SRR4305545
11734,SRR4294728
11735,ERR1276210
11736,ERR2531779
11737,SRR3490114
11738,SRR5651531
11739,SRR2533684
11740,ERR1738798
11741,SRR2138311
11742,ERR2261476
11743,SRR7538374
11744,SRR3345940
11745,SRR6740444
11746,SRR3649730
11747,SRR5631908
11748,SRR5452357
11749,SRR3173373
11750,SRR7249141
11751,SRR2148955
11752,SRR5318323
11753,SRR6740460
11754,SRR6425534
11755,ERR2522072
11756,SRR1814343
11757,SRR3215369
11758,SRR7030213
11759,SRR5278841
11760,SRR6457800
11761,ERR1276177
11762,ERR2135643
11763,SRR954538
11764,SRR4052184
11765,SRR6451339
11766,SRR5057178
11767,SRR5875114
11768,SRR1263972
11769,SRR1373619
11770,ERR2521969
11771,ERR2190174
11772,SRR1814355
11773,SRR6236653
11774,SRR6436738
11775,SRR1805571
11776,ERR1599743
11777,ERR2521971
11778,SRR6178957
11779,SRR3634441
11780,ERR1230416
11781,SRR7497015
11782,SRR1695821
11783,SRR3173362
11784,SRR3391828
11785,ERR2522310
11786,ERR1599732
11787,SRR1653390
11788,SRR5452324
11789,SRR5318395
11790,SRR7172542
11791,ERR2523707
11792,SRR2650302
11793,SRR6156921
11794,ERR2135732
11795,SRR1622986
11796,SRR6188603
11797,SRR5042418
11798,SRR3490105
11799,SRR1206154
11800,ERR2309510
11801,ERR1599678
11802,SRR5715005
11803,ERR1230420
11804,SRR3606982
11805,SRR7547836
11806,SRR3112475
11807,SRR4450279
11808,SRR1269961
11809,ERR2135601
11810,ERR1102417
11811,SRR6996347
11812,SRR6366163
11813,SRR4457912
11814,ERR2520666
11815,ERR2190173
11816,SRR5133496
11817,SRR1544438
11818,SRR4014393
11819,SRR5764979
11820,SRR7184442
11821,SRR5085012
11822,SRR5278965
11823,SRR3490108
11824,SRR2003533
11825,SRR3880534
11826,SRR3574517
11827,SRR3114206
11828,SRR1805535
11829,SRR2054230
11830,ERR1102515
11831,SRR5632284
11832,SRR3437518
11833,SRR7184421
11834,SRR1974030
11835,SRR2830760
11836,ERR1738837
11837,ERR1599856
11838,SRR7850406
11839,SRR5452253
11840,SRR1269901
11841,SRR5139510
11842,SRR4255794
11843,SRR3185639
11844,ERR2261535
11845,SRR6238238
11846,SRR6228860
11847,SRR1816394
11848,SRR1619234
11849,SRR4052166
11850,SRR5249192
11851,SRR5656430
11852,ERR2521643
11853,ERR2520525
11854,SRR3497934
11855,SRR6238442
11856,SRR7281240
11857,ERR2217022
11858,SRR5631659
11859,SRR1263957
11860,ERR2261358
11861,SRR1141130
11862,SRR5077027
11863,SRR5344702
11864,SRR4374771
11865,ERR1432971
11866,SRR3995875
11867,SRR3114215
11868,SRR3540960
11869,SRR5417829
11870,SRR1805498
11871,SRR3309155
11872,SRR6313210
11873,SRR5353314
11874,SRR3991661
11875,SRR6476778
11876,SRR1153452
11877,SRR3437515
11878,SRR3663797
11879,SRR1272852
11880,SRR3985710
11881,SRR6288390
11882,ERR1599740
11883,SRR5335960
11884,SRR5279060
11885,SRR3112468
11886,SRR7525560
11887,SRR4052186
11888,SRR1752729
11889,SRR7186367
11890,SRR5947599
11891,SRR5883590
11892,SRR2848789
11893,SRR1973670
11894,SRR4175245
11895,SRR5318322
11896,SRR5667285
11897,SRR1649531
11898,SRR2724070
11899,SRR6807442
11900,SRR1506603
11901,SRR2915354
11902,ERR2521898
11903,ERR2309475
11904,SRR3113974
11905,SRR1816395
11906,SRR3147946
11907,SRR7184513
11908,SRR6926462
11909,SRR5085090
11910,SRR4446462
11911,SRR3272509
11912,SRR1811647
11913,ERR2520600
11914,ERR1940737
11915,SRR4052239
11916,SRR1284743
11917,SRR2184255
11918,SRR1395302
11919,SRR2952742
11920,SRR3168975
11921,SRR2047274
11922,SRR1816082
11923,SRR3110353
11924,SRR3168974
11925,SRR3878196
11926,SRR1619195
11927,SRR5817482
11928,SRR3436433
11929,SRR6126921
11930,SRR5016901
11931,ERR2261390
11932,SRR3647048
11933,SRR1805494
11934,SRR2046979
11935,SRR4052321
11936,SRR6703581
11937,SRR3108926
11938,SRR7356595
11939,SRR5452343
11940,SRR2124352
11941,SRR7341619
11942,SRR1816398
11943,SRR3143804
11944,SRR3703078
11945,SRR7184520
11946,SRR6032695
11947,SRR6956469
11948,SRR2050964
11949,ERR2135726
11950,ERR2261440
11951,ERR1600112
11952,ERR1599889
11953,SRR5409430
11954,SRR5645643
11955,SRR7135614
11956,SRR3137592
11957,SRR2341898
11958,SRR3191375
11959,SRR3184181
11960,ERR1600126
11961,SRR6032876
11962,SRR6957157
11963,SRR6676354
11964,ERR1599890
11965,SRR2533618
11966,SRR5647016
11967,SRR3067093
11968,ERR2520811
11969,SRR1805513
11970,SRR6425061
11971,SRR2401907
11972,SRR2070887
11973,SRR1814338
11974,SRR5143852
11975,ERR2520801
11976,SRR1534911
11977,SRR3092101
11978,SRR1544300
11979,SRR5341852
11980,SRR7426526
11981,SRR3345560
11982,SRR6926205
11983,ERR1102277
11984,ERR2135701
11985,SRR5417947
11986,SRR5087471
11987,SRR6235068
11988,SRR7030211
11989,SRR3294948
11990,ERR1100958
11991,SRR3199549
11992,SRR5877169
11993,SRR5366620
11994,SRR1805490
11995,SRR6337139
11996,SRR2544803
11997,SRR4875382
11998,SRR3407806
11999,SRR3646061
12000,SRR3345551
12001,SRR2728249
12002,SRR2485322
12003,SRR5344703
12004,SRR1505007
12005,SRR3606963
12006,SRR2533597
12007,ERR1230462
12008,SRR3215375
12009,SRR2952760
12010,SRR3113308
12011,SRR2026438
12012,SRR1657623
12013,SRR2154042
12014,SRR3771477
12015,SRR4947447
12016,SRR1270030
12017,SRR7164131
12018,ERR1738785
12019,SRR3217409
12020,SRR1597502
12021,SRR5335946
12022,ERR2261525
12023,SRR5087468
12024,SRR5066066
12025,SRR5452634
12026,SRR7167576
12027,SRR7172310
12028,ERR1599763
12029,SRR5047521
12030,SRR3082380
12031,ERR1599710
12032,SRR3345913
12033,SRR3622479
12034,SRR5160240
12035,SRR5297352
12036,SRR6126922
12037,SRR3173360
12038,SRR3099223
12039,SRR1810567
12040,SRR3344814
12041,SRR5134705
12042,SRR2914409
12043,SRR2047337
12044,SRR1536775
12045,SRR5616376
12046,SRR1805474
12047,SRR1639755
12048,SRR1744604
12049,SRR4252537
12050,SRR3657267
12051,SRR3219266
12052,SRR5927006
12053,SRR2533763
12054,SRR3321322
12055,SRR6212320
12056,SRR1030280
12057,SRR2062731
12058,SRR1101541
12059,SRR5645961
12060,SRR1918990
12061,SRR5016844
12062,SRR5494826
12063,ERR2521956
12064,SRR6436643
12065,SRR1955830
12066,SRR1998956
12067,SRR5788587
12068,SRR5764975
12069,SRR1141139
12070,SRR1394027
12071,SRR6958541
12072,SRR5132011
12073,ERR1431123
12074,SRR7289038
12075,SRR1744046
12076,SRR5318320
12077,SRR4052581
12078,ERR1230442
12079,SRR3707879
12080,SRR5633007
12081,SRR1269893
12082,SRR3340455
12083,ERR2522010
12084,ERR2261392
12085,SRR1269408
12086,SRR3112480
12087,SRR5980397
12088,SRR974864
12089,SRR5376199
12090,SRR2192200
12091,ERR1738822
12092,ERR1738641
12093,SRR1554258
12094,SRR3037948
12095,SRR2659325
12096,SRR7059823
12097,SRR5985680
12098,ERR2519455
12099,SRR2102260
12100,ERR2135666
12101,SRR1203021
12102,SRR7525552
12103,ERR1304234
12104,SRR4252486
12105,SRR6495205
12106,SRR5341831
12107,SRR3021484
12108,SRR6958655
12109,SRR3136998
12110,SRR7264111
12111,SRR5017019
12112,SRR2048409
12113,ERR1940746
12114,SRR2954859
12115,SRR5376209
12116,SRR1068560
12117,SRR7164086
12118,SRR1597463
12119,SRR1816098
12120,ERR2521305
12121,SRR2062910
12122,SRR5115353
12123,SRR1816053
12124,SRR7180004
12125,SRR1269985
12126,SRR4421261
12127,SRR1217479
12128,ERR2519439
12129,SRR6805079
12130,SRR2544806
12131,SRR1016591
12132,SRR7541332
12133,SRR6930640
12134,ERR1433027
12135,SRR1745451
12136,SRR5076998
12137,SRR3122777
12138,SRR5121407
12139,SRR5488522
12140,SRR3062389
12141,SRR1619225
12142,SRR6814540
12143,SRR2148971
12144,SRR7521604
12145,SRR1656999
12146,SRR5896236
12147,SRR6315364
12148,SRR6798588
12149,ERR2522081
12150,SRR3985787
12151,ERR1102629
12152,SRR3660014
12153,SRR5087872
12154,SRR1181539
12155,SRR5318387
12156,SRR3309228
12157,SRR7057526
12158,SRR2102951
12159,SRR1805465
12160,SRR3147181
12161,SRR1141158
12162,ERR2135689
12163,ERR2522057
12164,SRR3021473
12165,SRR1812790
12166,SRR5274841
12167,SRR5016878
12168,SRR5896246
12169,ERR1100912
12170,SRR3606981
12171,SRR7180009
12172,ERR1230396
12173,SRR1027089
12174,SRR1805525
12175,SRR5070534
12176,SRR5632256
12177,SRR3110273
12178,SRR945146
12179,SRR1753931
12180,SRR5017015
12181,SRR7140561
12182,SRR5278854
12183,SRR1818035
12184,ERR1600125
12185,ERR1738674
12186,SRR3215136
12187,SRR5676333
12188,SRR4237743
12189,SRR3642914
12190,SRR3345288
12191,SRR2221096
12192,SRR4239446
12193,SRR1101450
12194,SRR6740451
12195,SRR4929955
12196,ERR1102473
12197,SRR5764854
12198,SRR6798589
12199,SRR972393
12200,SRR6050411
12201,SRR2029586
12202,SRR6156922
12203,SRR3394968
12204,SRR5663587
12205,SRR3345806
12206,SRR1619184
12207,SRR2156489
12208,SRR1818084
12209,SRR2103803
12210,SRR1055851
12211,ERR2522009
12212,SRR3215349
12213,SRR4175256
12214,SRR1272847
12215,ERR2521763
12216,SRR7172527
12217,SRR988744
12218,SRR6032877
12219,SRR5764920
12220,SRR6325440
12221,SRR5494822
12222,SRR2583997
12223,SRR4046824
12224,SRR1016574
12225,SRR2954304
12226,SRR6457809
12227,ERR2135595
12228,ERR2261682
12229,ERR1738813
12230,SRR7217325
12231,SRR1763839
12232,SRR5489093
12233,SRR2040762
12234,SRR3114235
12235,SRR2156566
12236,SRR6231892
12237,SRR3932724
12238,ERR1102616
12239,SRR6457805
12240,ERR1102617
12241,SRR3037963
12242,SRR5650599
12243,ERR1590271
12244,SRR954535
12245,SRR2148953
12246,SRR3214163
12247,SRR6288268
12248,SRR5687527
12249,SRR1814335
12250,SRR3309238
12251,ERR1230373
12252,SRR6032888
12253,SRR4034991
12254,SRR1269971
12255,SRR5278866
12256,SRR1767835
12257,SRR2015677
12258,SRR5452288
12259,SRR5486806
12260,SRR1988254
12261,SRR1605031
12262,SRR5278855
12263,SRR5278978
12264,ERR2521253
12265,SRR7541037
12266,ERR1738809
12267,SRR1198915
12268,SRR3344829
12269,SRR4052217
12270,ERR1947115
12271,SRR2962372
12272,SRR1284676
12273,SRR5962550
12274,SRR7343394
12275,ERR2261514
12276,SRR2542471
12277,SRR1141143
12278,ERR1738686
12279,ERR1738779
12280,SRR7184408
12281,ERR2261719
12282,SRR1198945
12283,SRR6930199
12284,ERR1102498
12285,SRR6363354
12286,ERR2135598
12287,SRR2954307
12288,SRR5676341
12289,SRR1685977
12290,SRR1640116
12291,SRR2167829
12292,SRR6234966
12293,SRR1619232
12294,SRR2914437
12295,SRR5341877
12296,SRR1534997
12297,SRR3115436
12298,SRR3489797
12299,SRR1619203
12300,SRR3108932
12301,SRR1220748
12302,SRR2533608
12303,SRR7497021
12304,ERR2520794
12305,SRR5639019
12306,SRR6189726
12307,ERR2522006
12308,SRR6703122
12309,SRR1520070
12310,SRR6798541
12311,SRR5318439
12312,SRR4052289
12313,SRR1698183
12314,SRR4052107
12315,SRR5649916
12316,SRR6055208
12317,SRR3929084
12318,SRR7164127
12319,SRR3879327
12320,SRR5642350
12321,ERR1738766
12322,SRR6000483
12323,SRR2124295
12324,SRR3391842
12325,SRR6446755
12326,SRR2077388
12327,SRR1805433
12328,SRR4256613
12329,SRR2915984
12330,SRR4255593
12331,SRR1818093
12332,SRR7172444
12333,SRR4416165
12334,SRR3400314
12335,SRR6687565
12336,SRR1264931
12337,SRR974881
12338,ERR2522715
12339,SRR7164114
12340,ERR2261469
12341,SRR1816083
12342,SRR1562121
12343,SRR6663858
12344,SRR5616374
12345,SRR3400303
12346,SRR7521597
12347,SRR5318578
12348,SRR7525564
12349,SRR5378793
12350,SRR2147306
12351,SRR1640003
12352,SRR6112520
12353,ERR2520550
12354,ERR1590284
12355,SRR7163878
12356,SRR2047238
12357,ERR1276203
12358,SRR3198667
12359,SRR3110352
12360,SRR1814349
12361,SRR1952312
12362,ERR1940751
12363,SRR3372264
12364,SRR954562
12365,SRR5360650
12366,ERR1738696
12367,SRR3289866
12368,SRR6666269
12369,SRR7545616
12370,SRR5280378
12371,ERR2522074
12372,ERR2261629
12373,ERR2520534
12374,SRR3210362
12375,SRR1818089
12376,SRR2124530
12377,SRR2054271
12378,SRR5341745
12379,SRR3115247
12380,SRR5649999
12381,ERR1230460
12382,SRR5016692
12383,SRR5829303
12384,SRR1021891
12385,SRR4305550
12386,SRR1805478
12387,SRR1694041
12388,SRR6814896
12389,SRR5663600
12390,SRR6054199
12391,SRR6726719
12392,SRR5184156
12393,SRR7264109
12394,ERR1599779
12395,SRR3108933
12396,SRR1745474
12397,SRR5632852
12398,SRR1304635
12399,ERR2521730
12400,SRR3823936
12401,SRR3116190
12402,SRR6000382
12403,SRR5631661
12404,ERR1738700
12405,SRR3112467
12406,SRR1597476
12407,SRR6795895
12408,ERR1230389
12409,SRR6496811
12410,SRR3345952
12411,SRR3453135
12412,SRR7429434
12413,SRR5452653
12414,SRR2914426
12415,SRR5859413
12416,SRR6054406
12417,SRR7866995
12418,SRR2915982
12419,SRR2533773
12420,SRR2976724
12421,SRR7164081
12422,SRR5037233
12423,SRR5657894
12424,ERR1102365
12425,SRR1373594
12426,SRR6190242
12427,SRR5452663
12428,SRR1908994
12429,ERR1599672
12430,SRR2124284
12431,ERR2261336
12432,SRR4052323
12433,SRR1946903
12434,ERR1738654
12435,SRR3173364
12436,SRR3400338
12437,SRR3215325
12438,SRR4875388
12439,SRR1805488
12440,SRR6251797
12441,SRR2860613
12442,SRR3571297
12443,SRR7547844
12444,ERR2522085
12445,SRR4420329
12446,SRR2671209
12447,SRR2003537
12448,SRR3474626
12449,SRR3112471
12450,SRR2914410
12451,ERR1738776
12452,SRR6491065
12453,SRR1448876
12454,SRR4052292
12455,SRR5278864
12456,SRR2533685
12457,SRR3489975
12458,SRR5087450
12459,SRR3271909
12460,SRR5292202
12461,SRR1055863
12462,SRR5571308
12463,SRR5645629
12464,SRR2047398
12465,SRR1805508
12466,SRR3108936
12467,SRR6798580
12468,SRR3344813
12469,SRR1763811
12470,ERR2135717
12471,SRR7164100
12472,SRR3218039
12473,SRR7551072
12474,SRR2916714
12475,SRR6798736
12476,SRR2914423
12477,SRR6425579
12478,SRR7866796
12479,SRR1535727
12480,SRR5292197
12481,SRR5223169
12482,SRR6868742
12483,SRR2048405
12484,ERR1102359
12485,SRR5000711
12486,SRR6829272
12487,SRR3993732
12488,ERR2135661
12489,SRR1805557
12490,SRR1451276
12491,ERR2520637
12492,SRR1566203
12493,SRR3399710
12494,SRR3271907
12495,SRR1451271
12496,ERR1817084
12497,SRR2125856
12498,SRR4256021
12499,ERR1102294
12500,SRR5648094
12501,SRR3437549
12502,ERR1599772
12503,SRR5341837
12504,SRR5452329
12505,SRR3933758
12506,SRR1284674
12507,SRR5930188
12508,SRR5817968
12509,SRR3175175
12510,SRR2076026
12511,SRR3467409
12512,SRR1996269
12513,SRR6798545
12514,SRR1575090
12515,SRR4374770
12516,SRR5487890
12517,SRR5452631
12518,ERR2309512
12519,SRR2906013
12520,SRR1619210
12521,ERR2521525
12522,SRR3399712
12523,ERR1102478
12524,SRR7134444
12525,SRR3169090
12526,SRR1917072
12527,SRR4052580
12528,SRR3823959
12529,SRR5278842
12530,SRR1304691
12531,SRR1575075
12532,SRR2533757
12533,SRR2914363
12534,SRR3400318
12535,SRR3184175
12536,SRR1814455
12537,SRR1451250
12538,SRR5808840
12539,SRR1805351
12540,SRR5526035
12541,SRR7164098
12542,SRR3490102
12543,SRR5341763
12544,ERR1599818
12545,SRR3101614
12546,SRR4031421
12547,SRR4052072
12548,SRR1818116
12549,SRR5571299
12550,SRR1816099
12551,SRR5400189
12552,SRR7475515
12553,SRR2076054
12554,SRR2051119
12555,SRR5113877
12556,SRR1576012
12557,SRR1709629
12558,SRR5418745
12559,SRR3649789
12560,SRR5341836
12561,ERR1230445
12562,SRR6957166
12563,SRR1264930
12564,SRR6116309
12565,SRR1304621
12566,ERR2522803
12567,SRR5337912
12568,SRR1816075
12569,SRR5208005
12570,SRR1619166
12571,SRR1640208
12572,SRR4258010
12573,SRR5758408
12574,ERR1940740
12575,SRR1269933
12576,ERR1599737
12577,ERR2523701
12578,SRR5489102
12579,SRR3113313
12580,SRR2143428
12581,SRR7551075
12582,SRR5378762
12583,SRR5378820
12584,SRR2002469
12585,SRR5645609
12586,SRR2952749
12587,ERR2522321
12588,SRR1575073
12589,SRR1946964
12590,SRR6190240
12591,SRR2078208
12592,SRR3345883
12593,ERR1102396
12594,SRR6109183
12595,SRR1027706
12596,SRR5017143
12597,SRR6298141
12598,SRR5277749
12599,SRR6798525
12600,SRR6443786
12601,SRR5817967
12602,SRR7500575
12603,SRR2352250
12604,ERR2261690
12605,SRR3112469
12606,ERR2309499
12607,SRR5353286
12608,SRR3095271
12609,SRR5344707
12610,SRR1952311
12611,SRR2047447
12612,SRR5526131
12613,SRR3115268
12614,SRR5985673
12615,ERR2522113
12616,SRR2124341
12617,SRR1509622
12618,SRR1055858
12619,SRR5417833
12620,SRR1534985
12621,SRR7551065
12622,SRR1043165
12623,SRR2482396
12624,SRR2124375
12625,ERR2520605
12626,ERR2190055
12627,SRR5804374
12628,SRR5380857
12629,ERR1599851
12630,SRR5087830
12631,SRR1534989
12632,SRR5526085
12633,SRR5642220
12634,SRR4190338
12635,SRR5263243
12636,ERR2261353
12637,SRR1610022
12638,SRR7449516
12639,ERR1102553
12640,SRR2076036
12641,SRR3545260
12642,SRR5817948
12643,SRR3345840
12644,ERR2523774
12645,SRR1917440
12646,SRR3215371
12647,SRR1016922
12648,SRR6457874
12649,SRR5085136
12650,SRR1818023
12651,SRR3547987
12652,SRR3143632
12653,SRR1463365
12654,SRR3112484
12655,SRR6786636
12656,SRR7551180
12657,SRR5645627
12658,ERR2189911
12659,SRR3100241
12660,SRR7551063
12661,SRR6957527
12662,SRR3137559
12663,ERR2522220
12664,SRR1509635
12665,SRR3110269
12666,ERR2261712
12667,SRR2047265
12668,SRR1656992
12669,SRR5335839
12670,SRR6829257
12671,SRR1657619
12672,SRR988741
12673,SRR1207479
12674,SRR1302829
12675,SRR2047252
12676,SRR3027727
12677,SRR5800793
12678,ERR1947066
12679,SRR3743185
12680,ERR1102378
12681,ERR2522110
12682,SRR2914438
12683,SRR1101375
12684,SRR975367
12685,SRR5488359
12686,SRR1745479
12687,SRR3634432
12688,SRR5883509
12689,SRR6679997
12690,SRR5047493
12691,SRR5646969
12692,SRR1272519
12693,SRR3100242
12694,SRR4473716
12695,SRR4052197
12696,ERR1738677
12697,ERR1738825
12698,SRR3663624
12699,SRR3660123
12700,SRR6814044
12701,ERR2135719
12702,SRR1745436
12703,SRR5878037
12704,ERR1102419
12705,SRR2534154
12706,ERR2521967
12707,SRR1505047
12708,SRR3457741
12709,SRR5931791
12710,SRR7468626
12711,SRR5232004
12712,SRR2046990
12713,ERR2486991
12714,SRR6870154
12715,SRR6348614
12716,SRR1288442
12717,SRR1976281
12718,SRR5687523
12719,ERR1599692
12720,SRR3081931
12721,SRR3110278
12722,SRR5195571
12723,SRR1032218
12724,SRR5134706
12725,ERR1276185
12726,SRR3345863
12727,SRR4000021
12728,SRR2143485
12729,ERR1940771
12730,SRR1101484
12731,SRR1805462
12732,SRR5429585
12733,SRR3823956
12734,SRR3933745
12735,SRR5314927
12736,ERR2520739
12737,SRR6796130
12738,SRR3199575
12739,SRR2976733
12740,SRR1816058
12741,SRR3646057
12742,ERR2520750
12743,SRR1027105
12744,SRR2047251
12745,SRR5764989
12746,SRR1174764
12747,SRR2097918
12748,SRR3489880
12749,SRR6703127
12750,SRR1263963
12751,SRR5378792
12752,SRR7180158
12753,SRR2124543
12754,SRR5758433
12755,SRR5380851
12756,ERR2190088
12757,SRR1016601
12758,SRR6929852
12759,SRR4446293
12760,SRR1752884
12761,SRR1688448
12762,ERR1102612
12763,SRR975371
12764,SRR1027080
12765,SRR7140559
12766,SRR1505057
12767,SRR2124358
12768,SRR1198947
12769,SRR5087837
12770,SRR5192918
12771,SRR6958927
12772,SRR2124311
12773,ERR2520697
12774,ERR2519536
12775,ERR1102306
12776,SRR3113962
12777,SRR1153448
12778,ERR1738739
12779,SRR1619211
12780,ERR2522199
12781,SRR5639020
12782,SRR3110350
12783,SRR7551045
12784,SRR3489884
12785,ERR1276166
12786,ERR1276146
12787,SRR3055316
12788,SRR2482394
12789,ERR2522274
12790,SRR2533188
12791,SRR6032892
12792,SRR5219729
12793,SRR1206209
12794,SRR5361069
12795,SRR5335932
12796,SRR3021475
12797,ERR1940723
12798,SRR7167765
12799,ERR2519470
12800,ERR1947113
12801,ERR1816983
12802,SRR5817832
12803,SRR3490100
12804,SRR6425172
12805,SRR5378791
12806,ERR1599816
12807,SRR6283419
12808,SRR3345915
12809,ERR2190108
12810,SRR5378790
12811,SRR1027073
12812,SRR3391839
12813,SRR6745672
12814,SRR3110266
12815,SRR4252539
12816,ERR2522205
12817,ERR2519549
12818,SRR1482387
12819,SRR1816007
12820,SRR5042983
12821,SRR3360156
12822,SRR3037959
12823,SRR4014829
12824,SRR6841163
12825,SRR5057472
12826,ERR2520529
12827,SRR5398026
12828,SRR3453137
12829,SRR5656387
12830,SRR2861532
12831,SRR5412999
12832,SRR2915974
12833,SRR6457873
12834,ERR2261548
12835,SRR4417919
12836,ERR2261449
12837,SRR3474628
12838,SRR5219660
12839,SRR5632792
12840,SRR3399711
12841,SRR5120768
12842,SRR1520064
12843,SRR6077131
12844,SRR3395013
12845,SRR3340445
12846,SRR5121408
12847,SRR2727689
12848,SRR5912764
12849,SRR5883547
12850,SRR4052139
12851,SRR5134701
12852,SRR2047280
12853,SRR1505048
12854,SRR6344350
12855,ERR2522207
12856,SRR5037234
12857,SRR5817826
12858,ERR1738740
12859,SRR1463367
12860,SRR1664805
12861,SRR3400315
12862,SRR1269903
12863,SRR1104733
12864,SRR6451855
12865,SRR2124307
12866,SRR7130558
12867,SRR1815995
12868,SRR3112610
12869,SRR1206222
12870,SRR5958547
12871,SRR5878366
12872,SRR5318577
12873,SRR1509610
12874,SRR2562282
12875,ERR1599733
12876,SRR5278964
12877,ERR1599711
12878,SRR1509587
12879,ERR2189969
12880,SRR5680739
12881,SRR3169084
12882,SRR4431676
12883,SRR1449227
12884,ERR1102538
12885,SRR3114213
12886,SRR5908550
12887,SRR6784609
12888,SRR3112452
12889,SRR7873805
12890,SRR2140713
12891,SRR5042986
12892,SRR1272780
12893,SRR1597494
12894,SRR5817823
12895,ERR1304230
12896,SRR3545246
12897,SRR1283111
12898,SRR7153369
